npi,last_or_org_name,first_name,entity_code,state,ruca,provider_type,medicare_participating,tot_hcpcs_codes,tot_beneficiaries,tot_services,tot_submitted_charge,tot_medicare_allowed,tot_medicare_payment,tot_medicare_standardized,bene_avg_age,bene_avg_risk_score,excluded_any,fraud_label
1003015843,"Northbay Physician's Surgery Center, L.L.C.",,O,CA,1.0,Ambulatory Surgical Center,Y,137,1349,2950.0,9807691.54,1988252.76,1585266.95,1078149.66,71,1.4202,0,0
1003015850,Madhavan,Sethu,I,OH,1.0,Nephrology,Y,12,104,163.0,47805.0,16823.36,13302.21,13730.6,69,5.2307,0,0
1003015892,Sabapathy,Thiruppathy,I,IL,1.0,Anesthesiology,Y,8,76,87.0,35292.0,11942.97,9515.5,8899.38,76,0.8861,0,0
1003015918,Stumpf,Michael,I,AZ,1.0,General Surgery,Y,47,46,673.0,530043.66,165356.34,130972.28,131727.89,73,2.0961,0,0
1003015967,Felton,Jason,I,TX,1.0,Neurosurgery,Y,69,55,414.0,589800.0,212692.46,170424.56,175533.99,70,1.3062,0,0
1003016007,Feng,Kathy,I,NY,1.0,Audiologist,Y,5,162,418.0,102095.0,13538.64,10040.17,9301.74,77,1.3839,0,0
1003016023,Motarjemi,Ramin,I,CA,1.0,Internal Medicine,Y,17,250,303.0,146686.99,34646.82,25860.21,25083.58,79,2.1972,0,0
1003016122,Mcsweeney,Alexandria,I,NJ,1.0,Physical Therapist in Private Practice,Y,12,102,8423.0,326013.0,225542.59,176252.97,160036.06,75,0.9531,0,0
1003016163,Hartshorn,Heather,I,WA,1.0,General Surgery,Y,39,100,165.0,137560.11,36535.65,29162.37,30858.14,74,2.2705,0,0
1003016205,Cash,Adam,I,OH,1.0,Plastic and Reconstructive Surgery,Y,81,135,1278.0,171748.0,78278.84,59916.04,62932.0,73,1.1564,0,0
1003016239,Abbott,Thomas,I,AL,1.1,Occupational Therapist in Private Practice,Y,9,26,2229.0,70085.0,42888.75,33685.35,35656.87,76,1.3562,0,0
1003016270,Muthukrishnan,Vijai,I,CT,1.0,Hospitalist,Y,61,204,1003.0,125425.0,70901.38,55061.76,51511.55,73,1.5651,0,0
1003016304,Snyder,John,I,PA,1.0,Optometry,Y,14,1445,2430.0,235469.49,230835.69,151211.23,156639.77,78,1.14,0,0
1003016353,Sharma,Cordelia,I,NY,1.0,Internal Medicine,Y,14,60,120.0,70112.56,21721.93,17306.98,14741.63,71,3.2808,0,0
1003016361,Jacquinot,Christopher,I,KS,4.0,Optometry,Y,19,395,973.0,145027.68,73286.08,50442.63,57423.32,74,0.9671,0,0
1003016452,Singh,Kamaldeep,I,CA,1.0,Chiropractic,Y,1,14,114.0,11400.0,4920.24,3920.46,3573.9,68,0.8596,0,0
1003016510,Trojacek,Jason,I,TX,7.0,Physical Therapist in Private Practice,Y,4,75,4233.0,170448.0,97754.98,76519.49,78638.91,74,0.8333,0,0
1003016585,Donahue,Thomas,I,IN,1.0,Anesthesiology,Y,39,109,132.0,110842.37,18818.14,15127.04,15170.73,73,1.8708,0,0
1003016718,Hrnack,Scott,I,TX,1.0,Orthopedic Surgery,Y,36,87,967.0,85777.32,41740.26,31212.63,31715.85,73,0.89,0,0
1003016775,Diaz Hernandez,Antonio,I,PR,1.0,Nephrology,Y,10,52,184.0,21559.76,21201.88,16599.7,22286.29,72,3.4907,0,0
1003016809,Baumgardner,Zachary,I,NV,1.0,Family Practice,Y,41,293,1050.0,135765.0,87206.12,66503.23,66828.06,74,0.7958,0,0
1003016916,Nicholson,Benjamin,I,MI,1.0,Ophthalmology,Y,48,734,30884.0,4848383.28,3207737.6,2518350.44,2541557.45,78,1.4826,0,0
1003016940,Nipper,Nicole,I,MN,1.0,Nurse Practitioner,Y,11,161,174.0,80196.5,13502.82,10529.43,10676.74,69,3.1803,0,0
1003016957,Mathur,Shishir,I,CT,1.0,Interventional Cardiology,Y,76,1195,2207.0,625988.0,206831.52,160647.25,150953.1,76,2.3011,0,0
1003017021,Lim,Andrew,I,FL,1.0,Emergency Medicine,Y,10,97,114.0,115949.76,13118.02,10871.94,10278.18,76,2.2508,0,0
1003017104,Luther,Charles,I,OH,1.0,Psychiatry,Y,10,28,163.0,22010.0,13419.06,10356.18,10408.68,57,1.9559,0,0
1003017112,Sancassani,Rhea,I,FL,1.0,Internal Medicine,Y,28,738,1250.0,168713.0,55602.74,42661.87,38666.47,69,3.4905,0,0
1003017187,Gurley,Roger,I,AL,4.0,Physical Therapist in Private Practice,Y,14,103,867.0,47064.0,20939.96,16384.65,16997.6,74,0.9389,0,0
1003017229,Clark,Daniel,I,AZ,8.2,Anesthesiology,Y,63,151,191.0,287612.0,41852.13,32895.49,31464.14,72,1.7872,0,0
1003017252,Laboratory Corporation Of America Holdings,,O,KS,1.0,Clinical Laboratory,Y,7,36,46.0,2328.3,288.89,288.89,288.89,74,0.995,0,0
1003017286,Gaski,Greg,I,VA,1.0,Orthopedic Surgery,Y,101,318,969.0,562024.72,204945.14,160738.83,143332.89,79,1.5616,0,0
1003017302,Kurylo,Pawel,I,AR,4.0,Psychiatry,Y,3,37,113.0,12048.53,11191.31,7702.04,10281.65,59,1.0378,0,0
1003017351,"Carlsbad Surgery Center, Llc",,O,CA,1.0,Ambulatory Surgical Center,Y,123,306,2430.0,4932229.57,1255079.73,997646.37,870638.92,72,0.7713,0,0
1003017369,Mansoor,Shaheen,I,MO,1.0,Psychiatry,Y,2,17,48.0,6380.0,5006.73,3389.51,3459.7,72,1.1905,0,0
1003017393,Schroeder,Anna,I,TX,1.0,Emergency Medicine,Y,15,450,656.0,698813.0,77565.74,61458.19,61896.89,77,2.0672,0,0
1003017427,Lue,Stanley,I,FL,1.0,Neurology,Y,23,310,317.0,98014.24,33307.14,26046.5,25757.83,76,1.9551,0,0
1003017468,Smith,Ryan,I,GA,1.0,Ophthalmology,Y,52,1251,3365.0,1675334.0,485183.18,356130.92,381828.16,74,1.0671,0,0
1003017518,Heliger,Hannah,I,PA,1.0,Anesthesiology,Y,42,181,201.0,648362.0,21092.92,16763.2,16357.47,73,1.2994,0,0
1003017641,Cottone,Dawn,I,NY,1.0,Physician Assistant,Y,11,41,44.0,33621.5,4840.63,3741.08,2931.92,76,2.7325,0,0
1003017666,Nitzel,Cory,I,CA,1.0,Cardiology,Y,25,332,458.0,278558.0,30352.87,21062.23,19338.63,70,1.9348,0,0
1003017682,Akhtar,Nauman,I,VA,1.0,Orthopedic Surgery,Y,71,607,4005.0,1025623.0,363315.02,285563.05,292008.55,75,0.9826,0,0
1003017799,Vanderpol,Melanie,I,ID,1.0,Audiologist,Y,5,161,324.0,8417.0,6475.9,4434.05,4712.76,73,0.9956,0,0
1003017906,Burzell,Linden,I,CA,1.0,Family Practice,Y,32,130,840.0,72881.0,41328.56,31125.46,28681.9,71,1.1001,0,0
1003017963,Todd,Joshua,I,TN,1.0,Cardiology,Y,51,1653,3138.0,456671.21,160548.27,117574.37,125263.84,74,1.6832,0,0
1003017971,Tweet,Matthew,I,CA,1.0,Orthopedic Surgery,Y,39,427,2711.0,1137308.7,293481.5,230067.24,216206.09,74,1.032,0,0
1003017989,Topala,Alexander,I,OH,1.0,Anesthesiology,Y,40,113,117.0,114369.0,13777.75,11080.45,11068.5,71,2.4202,0,0
1003018086,Quesada,Mario,I,TX,1.0,Orthopedic Surgery,Y,63,218,770.0,402282.85,122398.63,94927.4,98869.91,76,1.6347,0,0
1003018102,Cotter,Daniel,I,NY,1.0,Ophthalmology,Y,43,763,1974.0,411637.0,226915.85,158048.71,160707.97,72,1.3599,0,0
1003018177,Gonzalez,Nancy,I,IL,1.0,Anesthesiology,Y,62,160,181.0,400848.0,38087.72,30740.02,28637.4,74,1.3588,0,0
1003018201,Jain,Rahul,I,MO,1.0,Clinical Cardiac Electrophysiology,Y,44,165,496.0,167120.0,47428.27,37138.38,38734.55,73,1.7818,0,0
1003018243,Lehman,Erin,I,IA,1.0,Obstetrics & Gynecology,Y,18,35,61.0,15477.0,6572.48,5264.96,5757.2,68,0.8012,0,0
1003018276,Reiman,Steven,I,TX,1.0,Diagnostic Radiology,Y,177,4404,7146.0,3885611.0,271627.79,213807.96,210385.46,77,1.9186,0,0
1003018342,Moon,Brian,I,FL,1.0,Diagnostic Radiology,Y,134,3406,5067.0,2936850.0,199833.21,156926.41,154685.71,76,2.3158,0,0
1003018748,Thomas,Brad,I,AR,1.0,Neurosurgery,Y,56,941,2777.0,1589631.05,497001.78,382716.81,445912.62,73,0.9466,0,0
1003018763,Boyd,Alysse,I,OH,1.0,Physician Assistant,Y,12,120,243.0,44928.47,18133.53,12545.84,12819.27,73,0.9065,0,0
1003018870,Colby,Garrett,I,AL,99.0,Diagnostic Radiology,Y,136,1497,2918.0,370957.0,89196.73,66318.62,68276.71,73,1.6081,0,0
1003018920,Borja,Nino Pompeyo Rocco,I,NY,1.0,Physical Therapist in Private Practice,Y,9,11,694.0,25020.56,20477.93,16315.99,14413.61,78,1.3592,0,0
1003019019,Dudney,Blonie,I,MO,1.0,Ophthalmology,Y,52,581,12888.0,2723120.89,2016442.39,1586929.24,1599067.34,77,1.3926,0,0
1003019043,Goeke,Kathryn,I,CO,1.0,Family Practice,Y,8,202,474.0,118159.0,54665.38,43385.81,42676.67,75,2.2157,0,0
1003019092,Hawthorne,Kristen,I,TX,1.0,Ophthalmology,Y,42,796,2673.0,607156.0,311237.83,230153.6,224658.64,75,1.1809,0,0
1003019191,Warren,David,I,AL,2.0,Anesthesiology,Y,81,562,637.0,592646.0,61751.15,48841.15,50695.12,73,1.4097,0,0
1003019209,Nair,Deepak,I,IL,1.0,Critical Care (Intensivists),Y,25,443,896.0,318474.0,105025.38,78596.06,79755.97,73,1.7108,0,0
1003019340,Baros,Evagelia,I,OR,1.0,Internal Medicine,Y,43,179,569.0,133122.0,33794.93,24174.87,34727.05,74,1.1194,0,0
1003019373,Kousoulis,Nicholas,I,CA,1.0,Chiropractic,Y,2,12,70.0,6013.25,2998.69,2209.28,2013.35,77,1.6878,0,0
1003019423,Marx,Julie,I,MO,1.0,Internal Medicine,Y,13,356,1047.0,191424.0,100240.55,78715.03,79752.09,77,1.6396,0,0
1003019498,Raser-Schramm,Jonathan,I,DE,1.0,Neurology,Y,18,556,938.0,352024.31,121106.48,95753.97,93792.3,76,1.8046,0,0
1003019514,Ellis,Brennan,I,NY,1.0,Emergency Medicine,Y,35,247,316.0,399179.2,46725.25,35871.76,34718.93,72,1.7481,0,0
1003019563,Frank,John,I,CO,5.0,Internal Medicine,Y,65,823,1682.0,232516.75,100130.64,74681.51,71712.47,75,1.8347,0,0
1003019571,Sehgal,Rajesh,I,FL,1.0,Hematology,Y,17,351,1290.0,459655.0,146403.52,114094.29,118534.12,74,2.3745,0,0
1003019613,Stefan,Delia,I,NY,1.0,Endocrinology,Y,29,322,1352.0,772479.0,164814.56,123368.35,105141.77,74,1.2848,0,0
1003019621,Sullivan,Donald,I,OR,1.0,Pulmonary Disease,Y,16,62,148.0,29261.0,9615.24,7502.29,7266.52,69,2.1672,0,0
1003019647,Mulamalla,Sumanth,I,IN,1.0,Nephrology,Y,5,150,483.0,130965.0,41197.58,32824.59,34804.3,74,4.9806,0,0
1003019654,Sirc,Evan,I,CA,1.0,Nuclear Medicine,Y,135,3903,4726.0,645597.01,145977.34,119784.2,102716.56,75,1.3048,0,0
1003019704,Footville Fire Dept & Ems,,O,WI,2.0,Ambulance Service Provider,Y,3,81,1957.1,137676.2,70014.07,55151.82,50397.51,78,2.0689,0,0
1003019720,Maust,Nathan,I,VA,1.0,Emergency Medicine,Y,24,462,693.0,629936.0,83878.87,67921.84,67605.47,77,1.6061,0,0
1003019746,Potter,Kristine,I,IL,1.0,Speech Language Pathologist,Y,6,21,905.0,56058.43,54781.8,43291.89,45454.02,88,1.7503,0,0
1003019811,Lam,Erek,I,PA,1.0,Neurology,Y,14,289,355.0,82535.0,43617.51,30446.1,31608.3,73,1.4203,0,0
1003019860,Vaughan,James,I,WI,1.0,Pathology,Y,21,449,2101.0,427022.0,74987.44,59048.41,62680.18,72,1.6349,0,0
1003019902,Acosta,Lealani,I,TN,1.0,Neurology,Y,13,200,358.0,136081.0,36794.47,26913.26,28881.17,74,1.3103,0,0
1003020041,Grifa,Margaret,I,GA,1.0,Family Practice,Y,41,67,435.0,61444.0,31138.99,26547.62,27180.0,76,1.057,0,0
1003020116,Simpson,Matthew,I,MO,1.0,General Surgery,Y,94,198,479.0,731584.32,188256.5,147000.56,152257.21,68,1.1343,0,0
1003020264,Hennessy,Sara,I,VA,4.0,General Surgery,Y,59,168,341.0,393853.59,86521.32,67982.65,66255.19,71,2.4555,0,0
1003020348,Rippon,Jennifer,I,LA,1.0,Pulmonary Disease,Y,20,121,323.0,172501.83,47453.36,38004.31,38845.34,73,2.6402,0,0
1003020413,Batty,George,I,ME,4.0,Medical Oncology,Y,11,190,333.0,66411.9,35558.64,26905.6,27693.78,74,1.8762,0,0
1003020496,Winters,Amanda,I,IA,4.0,Psychiatry,Y,15,87,294.0,43662.0,26228.9,19857.08,21065.54,63,1.586,0,0
1003020504,Punsalan,Tricia,I,TX,1.1,Family Practice,Y,13,197,1631.0,547420.0,197150.19,157003.65,160887.69,74,2.6346,0,0
1003020520,Pooler,Jesse,I,WA,1.0,Physical Therapist in Private Practice,Y,14,92,2242.0,180293.74,66764.44,50658.36,52349.76,74,1.4087,0,0
1003020538,Brown,Colleen,I,NJ,1.0,Physician Assistant,Y,13,43,59.0,13245.0,3841.89,3016.3,2721.95,76,2.3355,0,0
1003020645,Ilahi,Marium,I,NE,1.0,Endocrinology,Y,15,437,6271.0,516141.0,213123.67,157598.82,163815.09,73,1.3305,0,0
1003020660,Tierney,Shannon,I,VA,1.0,General Surgery,Y,40,178,477.0,177740.0,95069.53,73644.35,74304.05,74,0.9719,0,0
1003020751,Krishan,Kewal,I,PA,1.0,Thoracic Surgery,Y,29,31,75.0,148520.0,30028.76,23925.33,21632.2,66,2.5298,0,0
1003020777,Samonte,Pauline,I,IL,1.0,Physical Therapist in Private Practice,Y,9,54,4226.0,244760.25,114138.14,89904.91,87079.78,86,2.28,0,0
1003020785,Sensenig,Jeff,I,TX,1.0,Emergency Medicine,Y,17,578,656.0,179362.0,97075.29,76198.57,76055.36,76,1.6231,0,0
1003020819,John,Beth,I,NY,1.0,Chiropractic,Y,1,12,476.0,28783.35,27248.9,20864.97,18602.1,70,0.6558,0,0
1003021114,Ayuso,Rosalia,I,NY,1.0,Allergy/ Immunology,Y,13,79,4132.0,96640.0,39578.64,30299.32,24708.6,70,0.8109,0,0
1003021205,Amundsen,Dean,I,CA,1.0,Optometry,Y,28,571,3016.0,267443.0,254419.14,185067.38,162170.22,77,0.9524,0,0
1003021387,Alkhoury Fallouh,Nabil,I,MI,1.0,Internal Medicine,Y,8,123,404.0,81151.0,40723.98,32011.93,28444.46,69,3.2262,0,0
1003021700,Guerra,Susan,I,NJ,1.0,Nurse Practitioner,Y,18,225,500.0,120815.0,38601.29,26201.96,24039.06,73,0.9796,0,0
1003021783,Texada,John,I,TN,1.0,Diagnostic Radiology,Y,113,2582,3687.0,843718.0,168793.1,127695.47,130612.28,75,1.9774,0,0
1003021791,Patel,Ankit,I,CA,1.0,Diagnostic Radiology,Y,177,3137,5775.0,691045.0,198835.97,154389.87,138823.8,77,1.594,0,0
1003021809,Hoover,Ann,I,KS,4.0,Physical Therapist in Private Practice,Y,7,64,1587.0,82093.0,43824.64,32909.96,34775.1,73,0.8713,0,0
1003021825,Gallo,Gary,I,FL,1.0,Orthopedic Surgery,Y,26,294,2710.0,683308.0,180472.96,141489.41,134684.12,81,2.08,0,0
1003021882,Chung,Rex,I,CA,1.0,Critical Care (Intensivists),Y,54,265,674.0,406306.95,125330.73,100322.57,92088.91,74,3.161,0,0
1003021916,Larva,Jeremy,I,IL,1.0,Physician Assistant,Y,5,114,121.0,30019.0,10596.81,7590.45,6994.45,72,1.1787,0,0
1003021973,Zhang,Alexandra,I,OH,1.0,Dermatology,Y,92,358,2656.0,1350903.83,611140.17,479999.75,509697.69,76,1.0817,0,0
1003022013,Chen,Merry,I,TX,1.0,Neurology,Y,25,482,728.0,345994.0,79409.67,61766.99,61407.94,71,3.022,0,0
1003022187,Gibas,Kimberly,I,IL,1.0,Chiropractic,Y,2,32,237.0,12339.0,7747.37,5629.19,5778.27,72,0.6341,0,0
1003022237,Lee,Sangil,I,MN,1.0,Emergency Medicine,Y,21,188,214.0,145217.0,27297.27,21348.22,22722.19,71,1.7991,0,0
1003022245,Cook,Traci,I,PA,1.0,Obstetrics & Gynecology,Y,29,182,1218.0,197173.0,50206.42,38952.56,41420.07,71,0.7421,0,0
1003022302,Haverkos,Carrie,I,OH,4.0,Licensed Clinical Social Worker,Y,4,12,113.0,12187.0,8345.23,6363.43,6487.64,55,1.1618,0,0
1003022310,Krechmery,Karen,I,GA,1.0,Nurse Practitioner,Y,10,67,178.0,105525.0,20309.33,16155.99,17045.76,71,2.5516,0,0
1003022377,Cyr,Terri,I,CT,1.0,Optometry,Y,5,14,29.0,2728.0,2078.73,1623.98,1533.27,76,1.0846,0,0
1003022435,Patel,Sanjani,I,NJ,1.0,Physical Therapist in Private Practice,Y,9,37,1627.0,91187.0,47845.59,37168.29,33706.19,83,1.9617,0,0
1003022500,Sundararajan,Venkatesh,I,PA,1.0,Pain Management,Y,59,924,14813.0,2681031.0,618656.18,510292.14,508069.4,68,1.5521,0,0
1003022534,Anderson,Diane,I,CA,1.0,Licensed Clinical Social Worker,Y,6,30,71.0,9644.0,5957.69,4723.27,4409.01,83,2.8474,0,0
1003022591,Kempton,Laurence,I,NC,1.0,Orthopedic Surgery,Y,49,70,154.0,298384.75,64174.1,50609.54,52169.04,71,2.1669,0,0
1003022641,Mazhar,Danish,I,MI,1.0,Family Practice,Y,17,64,113.0,23447.24,7347.75,5485.1,5428.57,72,1.0795,0,0
1003022682,Shah,Maulik,I,CA,1.0,Internal Medicine,Y,11,242,658.0,151552.0,66103.44,49605.86,49305.92,76,2.4878,0,0
1003022708,Deshmukh,Anand,I,IA,1.0,Interventional Cardiology,Y,84,1253,3899.0,919798.0,271456.93,208528.01,223600.67,76,1.6041,0,0
1003022765,Gattineni,Jyothsna,I,TX,1.0,Pediatric Medicine,Y,7,11,43.0,35692.0,9918.07,7902.24,7877.16,9,8.1918,0,0
1003022807,Dabramo,Catherine,I,OH,1.0,Emergency Medicine,Y,15,189,212.0,80868.0,29660.4,22799.84,23060.13,74,1.405,0,0
1003022823,Schuster,Lindsey,I,NY,1.0,Emergency Medicine,Y,51,401,982.0,147244.03,68063.97,55402.16,48512.59,72,1.2041,0,0
1003022898,Ahmed,Nusrat,I,TX,1.0,Family Practice,Y,2,12,12.0,2710.0,848.79,533.08,506.93,60,2.3055,0,0
1003023201,Eckstein,Christopher,I,NC,1.0,Neurology,Y,15,182,227.0,65460.0,22916.71,16113.88,17842.02,67,1.7661,0,0
1003023235,Lee,Catherine,I,MI,1.0,Physician Assistant,Y,11,457,824.0,185190.0,52188.85,38304.86,36814.66,76,1.9051,0,0
1003023276,Jarrell,Shelby,I,NM,1.0,Sports Medicine,Y,51,115,734.0,191286.5,49262.4,37926.9,40259.9,69,1.3706,0,0
1003023284,Mcelroy,Allegra,I,MA,1.0,Nurse Practitioner,Y,35,291,839.0,182610.0,57535.32,48922.66,46841.63,74,0.9215,0,0
1003023359,Rackley,Justin,I,VA,1.1,Anesthesiology,Y,23,47,120.0,532786.0,26134.58,20823.88,20613.39,71,1.548,0,0
1003023581,Hingorani,Jaideep,I,FL,1.0,Nephrology,Y,18,874,2958.0,432852.18,390153.42,297766.14,328485.65,77,2.7697,0,0
1003023706,Nguyen,Van-Anh,I,VA,1.0,Family Practice,Y,49,129,1280.0,287185.0,130860.16,100458.85,88810.84,77,1.2351,0,0
1003023771,Bromley,Matthew,I,OH,1.0,Emergency Medicine,Y,18,326,486.0,87698.0,46462.79,36182.89,35799.95,73,1.9372,0,0
1003023813,Castro Gonzalez,Joyce,I,PR,1.0,Physical Medicine and Rehabilitation,Y,11,41,107.0,11553.52,11394.12,7810.5,7835.97,75,0.9416,0,0
1003023839,Frieder,Glenn,I,CA,1.0,Chiropractic,Y,1,67,434.0,18228.0,17642.55,11443.61,11108.03,73,0.812,0,0
1003024159,Sabado,Jeremiah,I,AR,1.0,Diagnostic Radiology,Y,22,14,31.0,22429.0,2072.36,1651.15,1768.04,28,2.3935,0,0
1003024191,Peddi,Srinivas,I,CA,2.0,Diagnostic Radiology,Y,199,3309,30164.5,3464969.5,836312.64,654061.3,610116.59,77,1.6866,0,0
1003024332,Denchev,Krassimir,I,MI,1.0,Critical Care (Intensivists),Y,71,238,411.0,485159.0,70919.49,55765.19,53151.22,75,1.7867,0,0
1003024357,Wal-Mart Stores East Lp,,O,NJ,1.0,Mass Immunizer Roster Biller,Y,12,535,2073.0,89676.18,86726.58,86726.58,85681.57,76,1.1695,0,0
1003024365,Omalley,Rika,I,PA,1.0,Emergency Medicine,Y,20,414,455.0,507216.0,62093.32,49029.01,50869.6,76,1.8371,0,0
1003024613,Hicks,Julie,I,MS,5.0,Pathology,Y,18,471,1181.0,294954.0,39146.32,30958.55,32638.61,72,1.9171,0,0
1003024746,Bevis,Kerri,I,AL,1.0,Gynecological Oncology,Y,31,101,340.0,114304.0,52534.4,40599.58,43054.29,72,1.5825,0,0
1003024811,Hamaker,Lisa,I,PA,1.0,Endocrinology,Y,11,237,597.0,97740.0,56214.38,39844.63,38009.75,72,1.3279,0,0
1003024829,Collins,Aimee,I,VA,1.0,Internal Medicine,Y,2,60,60.0,32941.0,9816.79,7322.61,7413.37,72,2.7546,0,0
1003024894,Necci,Michael,I,OH,4.0,Orthopedic Surgery,Y,67,192,1175.0,150223.0,81474.51,60599.14,63490.52,73,1.0948,0,0
1003024944,De Leon,Jose,I,TX,4.0,Physician Assistant,Y,34,64,271.0,25880.76,12171.99,8697.39,8963.05,73,1.0285,0,0
1003025032,El Abiad,Rami,I,IA,1.0,Gastroenterology,Y,52,404,748.0,1158970.4,84361.89,66026.51,71158.12,72,1.3273,0,0
1003025172,Pish,Christina,I,TN,1.0,Optometry,Y,12,234,455.0,32061.12,30593.14,23514.9,29486.94,75,0.9527,0,0
1003025214,Hanscom,Kelly,I,ME,4.0,Physical Therapist in Private Practice,Y,11,31,1128.0,112900.0,27136.49,21025.74,22520.18,72,0.9264,0,0
1003025271,Liu,Yinghui,I,TX,1.0,Internal Medicine,Y,53,178,1356.0,304227.0,109330.34,78883.16,84934.47,71,0.8244,0,0
1003025347,Varnado,Anjanette,I,LA,2.0,Family Practice,Y,13,86,451.0,42062.81,21963.99,14712.11,16250.55,70,0.9867,0,0
1003025461,Garfield,Jamie,I,PA,1.0,Internal Medicine,Y,34,250,539.0,147540.0,66150.63,51065.37,47939.18,71,2.5591,0,0
1003025511,Collier,Melissa,I,IN,1.0,Pediatric Medicine,Y,19,19,41.0,5917.0,3348.18,2770.06,2866.0,73,1.1884,0,0
1003025594,Ireland,Jamie,I,AR,1.0,Diagnostic Radiology,Y,165,3666,8024.0,838217.0,228046.34,197789.59,209593.76,73,1.6185,0,0
1003025727,Parker,Catherine,I,VA,1.0,Nurse Practitioner,Y,12,40,107.0,9028.0,1230.32,1175.69,1163.61,65,1.1445,0,0
1003025743,Gandhi,Nainesh,I,CA,1.0,Cardiology,Y,13,56,81.0,20907.0,6031.3,4650.49,4553.55,70,2.145,0,0
1003025826,Vaughn,Martin,I,MO,5.0,Certified Registered Nurse Anesthetist (CRNA),Y,16,20,22.0,25710.0,4559.14,3671.61,3861.9,72,1.179,0,0
1003025875,Davol,Patrick,I,OR,1.0,Urology,Y,83,823,8293.0,1345955.0,440466.25,340851.66,354272.34,75,1.1233,0,0
1003025974,Sherer,Robert,I,MT,1.0,Optometry,Y,11,354,702.0,109233.0,64357.19,40287.77,40528.06,73,0.7865,0,0
1003026055,Phadke,Radhika,I,FL,1.0,Endocrinology,Y,26,244,1194.0,132990.0,86185.89,65843.07,64180.34,73,1.4064,0,0
1003026212,Morgan,Galon,I,TX,1.0,Diagnostic Radiology,Y,95,1932,3247.0,1931917.0,100940.66,89275.78,88663.67,75,1.5035,0,0
1003026238,Gray,Wendy,I,MA,1.0,Internal Medicine,Y,21,116,210.0,65954.0,29430.75,23210.42,21323.21,71,1.1808,0,0
1003026295,Thacker,Jeremy,I,KY,1.0,Diagnostic Radiology,Y,82,860,2084.0,315564.38,82951.68,60659.27,60464.29,70,2.1453,0,0
1003026329,Razdan,Rishi,I,FL,2.0,Interventional Radiology,Y,44,364,2127.0,743947.0,267586.67,214062.66,203106.88,65,9.3326,0,0
1003026410,Mummadi,Vijaya,I,TX,1.0,Internal Medicine,Y,32,167,2822.0,570939.0,197456.55,152203.28,151819.32,74,0.9709,0,0
1003026469,Jacobson,Tatiana,I,TX,1.0,Hospitalist,Y,8,353,1153.0,385486.26,130713.26,102870.38,103755.27,77,1.8069,0,0
1003026485,Bass,David,I,FL,1.0,Chiropractic,Y,2,64,902.0,76205.0,32927.47,23919.59,25135.01,74,0.9325,0,0
1003026865,Langley,Jerry,I,SC,2.0,Chiropractic,Y,2,153,1211.0,46640.49,45921.5,31806.34,33299.39,74,0.8695,0,0
1003027038,Nguyen,Ninh,I,TX,1.0,Otolaryngology,Y,20,143,396.0,103341.0,46815.38,34650.51,33131.99,72,1.304,0,0
1003027103,Travis,Heath,I,OK,1.0,Chiropractic,Y,2,75,1054.0,78970.0,29843.29,20975.59,23582.81,72,0.8384,0,0
1003027202,Del Valle,Paul,I,OH,1.0,Anesthesiology,Y,69,402,508.0,401471.0,55494.31,43324.37,44438.74,74,1.8861,0,0
1003027269,Lunsford,Lee,I,TX,1.0,Anesthesiology,Y,54,159,189.0,361325.0,19350.74,15503.27,14609.1,74,1.4178,0,0
1003027285,De Quadros,Nishant,I,GA,1.0,Diagnostic Radiology,Y,227,1973,4789.0,2489770.0,159763.6,127678.08,130231.46,74,2.1343,0,0
1003027301,Butt,Ahmed,I,VA,1.1,Allergy/ Immunology,Y,16,101,4515.0,92768.0,41781.63,31673.91,34567.39,72,0.8333,0,0
1003027335,Kusmierz,Zbigniew,I,TX,1.0,Anesthesiology,Y,17,40,92.0,240660.0,23357.09,18706.85,19844.35,77,3.6488,0,0
1003027376,Junck,Anthony,I,MS,4.0,Diagnostic Radiology,Y,229,6183,12807.0,1085738.0,335930.65,257853.76,255293.85,75,1.4758,0,0
1003027392,Curt,Bradford,I,OH,1.0,Neurosurgery,Y,74,568,2450.0,3372371.0,577247.25,453163.81,469027.33,73,1.1012,0,0
1003027483,Borodatcheva,Maria,I,MD,1.0,Internal Medicine,Y,33,195,570.0,117927.0,47670.41,32025.15,30485.75,74,0.8661,0,0
1003027509,Querry,Amanda,I,ME,1.0,Obstetrics & Gynecology,Y,13,32,40.0,10095.0,3540.92,2665.85,2831.49,60,1.2343,0,0
1003027533,Starkey,Kelly,I,TX,1.0,Diagnostic Radiology,Y,96,1930,3401.0,420502.21,95159.83,85304.21,85132.37,74,1.7045,0,0
1003027558,Fong,Linda,I,CA,1.0,Internal Medicine,Y,16,62,97.0,25450.0,8491.55,5844.44,5362.19,72,2.9649,0,0
1003027582,Grant,Michael,I,ND,4.0,Radiation Oncology,Y,37,140,1705.0,953877.0,137200.34,107411.37,108290.26,75,1.4701,0,0
1003027590,Haines,Frederick,I,FL,1.0,Chiropractic,Y,1,55,672.0,27058.92,25955.18,18887.62,19312.2,72,1.228,0,0
1003027608,Seah,Jim Lee,I,NH,1.0,Unknown Supplier/Provider Specialty,Y,6,17,110.0,14722.0,3428.13,2652.98,2616.67,72,0.7605,0,0
